random_point_id,random_person_name,longitude,latitude,something,something_else,random_amount,random_timestamp,random_look_up_value,random_another_look_up_value,with a space
779,a7626e5cc47bf664fe52f3c1257d6f26,214934.288,385189.7154,8ed076bae91873da08df5853adfb55c4,0.034302657,515.22,6/4/2023 21:33,d71002068cfe3b06b7c282b708a328a2,a82cd7e43464d7c5bcda07c5051253a2,81f960f617c566979169e0d5f4b0daab
780,51905a3b4dfcc04f158ff244cf8a890e,12654.0102,546023.2994,e604b3cc44e45f29328e648d9b4332f2,0.038435831,49.12,3/1/2019 21:02,8deb6ada12f7c7b8b567085253aa21c6,8c4211bb9246e63d9e050e6148bea141,68a4c150b070d2006e5592327eaa383d
781,e68521b32d3c60d61dceca41f932fe6d,112528.2901,388109.6197,2b4fd7ee108cf5c8e8d98eadc9bcda36,0.639370205,585.04,10/6/2016 4:33,1827dc8bfa6fad8a1962de8af9c3c2ec,c2813e1ed62ca7cdc872aef5388af0ef,b008dc3d34bd40d9344391238a6754ac
782,73f570c31a6a9e3fd4e2f66867b5522c,24140.6546,340843.1342,4ccbd36dc34bd75e918f1a6c18887c82,0.866696268,726.53,10/20/2023 11:38,19970d6c0936b4fce425b0b3b075f794,e564186a1e4c49d75ed684a0c4e5c4c0,e027c0e76107ce592cdd17385d61b7a8
783,bef8dcea3142410aac40a82c5433db74,143326.1867,512147.801,134bd46a68caae60a68b9d97ea093009,0.418474019,720.17,2/6/2023 12:10,d71002068cfe3b06b7c282b708a328a2,883e4bca0ba2058e3cbea43808e10352,8af0a33bc9f6d0d106776fd71f538f69
784,48966c376101797851249531b82acf39,57903.71056,591402.928,d3b0bdbb37ed855ceae1660d8ba32785,0.095254106,432.62,7/3/2023 11:20,81117d7c63055f282982ebe847813842,fc271b90f89d810d1bcd7c30d618245f,e1ba865791132ac1ca18fd09dca45ce0
785,1aa0acbdf566548c7c8bc51e8a6603f1,73884.33084,550253.1245,c7c1c1bdf47bea1de117a8b4fdf1cf58,0.493455902,45.37,6/22/2020 23:56,34c1c74077518df33ce0f86681e8aba0,fc46bd9380b9fb8320d798d53118a8ec,8a1a5ef1b8e4451cb6fbff26c90178f8
786,d25897a4d2d5bd3cff8f3554746e5297,267312.9845,580597.1457,1a9f1dc5614b71f30f3817542cf34633,0.731026697,195.49,10/11/2021 11:46,34c1c74077518df33ce0f86681e8aba0,72eca6b81b4410ba974d2e33d88de6d4,c24754ba0b846e0cc7884ecac395cc15
787,bd538b306704bc8202e56da3fa7f17b1,136593.8182,338571.2059,96e886a9beac81e189adcfee80e539d4,0.870659248,142.85,6/4/2018 20:59,19970d6c0936b4fce425b0b3b075f794,b45096243a1345200c27b3d30b74058a,a8eea1e12edf94097b3fa5ebfd72d026
788,981f26a6ae8246787b8948f9f3e5f7ad,200731.1316,452550.7729,29c626ee09a4e0d3feac1b0dabf4ae1e,0.446769761,606.36,6/21/2024 10:07,19970d6c0936b4fce425b0b3b075f794,7eac6e542ca5c9152257a23e848b254a,ef2f6dfd2cc45a121a90ed9caae0bc09
789,3d1f5c593aba029ea60a224dfbe8bbf9,130213.989,567584.7471,60207f1bbab26d15bd3170a534a968ad,0.573380317,45.11,8/13/2017 10:18,81117d7c63055f282982ebe847813842,ef5be8ed8b1397251f7ad096a899bc6d,dd624866951032e15748ab0bacbb3856
790,d482a32f42bd37c0794c65129fbbf828,103292.8265,411381.6775,13cd9dbbb434ece4c2b75b1ec3adbc5b,0.101829066,521.92,3/19/2021 10:56,f5392d09ce712c934137c95838e72a30,79266883512d1f63cf287c78d29153cd,979bd2bcf568578ac1f972bdbdaf4d74
791,72c77d306a89f545e1b799a2a308c76f,103068.4358,562865.0317,a62d966598ffbe07e39c7da1d868d065,0.160043562,580.78,1/21/2021 9:03,1827dc8bfa6fad8a1962de8af9c3c2ec,99cf8c0554a76a27fa2c987f363f52df,0a8b1f9de0ffc22796bd4f984b4e5fa8
792,16d07a6244dab278a38f2f7fd74456ab,91885.79018,547528.2664,0460c989e3cc0f024919b8ea530e9610,0.698527683,296.46,5/9/2024 20:04,19970d6c0936b4fce425b0b3b075f794,6ac68e483f84d950176e59a981cabaaf,a41031dff3b8cdf2a96c1b39ac053df2
793,820f4eb0865d4d6cfbdd3af94862e750,207072.8506,370741.8167,d22026f91c74c009526b32789db45069,0.811175986,363.23,12/26/2024 7:22,5ece93aa4e0eece3c98167b8d2f84935,7eac6e542ca5c9152257a23e848b254a,2d11c2cfe46b1859f5567179945abc9e
794,01b54b4740f9c39babe107c811cb7f46,89780.79006,543709.4963,becdb21203ce0ef64ff41ea0ff8469e7,0.119861412,623.53,8/4/2017 0:34,34c1c74077518df33ce0f86681e8aba0,184dc21d43a0d8b90698e794bc36dec9,fb451e6546b3b4295feec73c012d4935
795,f0eb2c0cb77f36f2a5ed899ae686b3fb,245512.7945,491937.3811,1a88567abd8da23038871e3fa5cb601b,0.298138276,189.26,12/3/2021 10:08,5ece93aa4e0eece3c98167b8d2f84935,ef5be8ed8b1397251f7ad096a899bc6d,5ae10f196df33c6f837132a402cc538a
796,97e812d550202affb9cacc34d0942671,237222.5059,539464.3169,281a0315eacbca679adfb2cdbc60ec10,0.358432798,465.67,6/16/2019 2:13,d71002068cfe3b06b7c282b708a328a2,578e2cf99fed46485ed552c92bde2e53,00fdd61b7bd7e6cf3f0b1ce2db3e0f0c
797,644bd02c86f84088e3d06e753965d181,239278.1367,334704.4825,6dfc5056cd709dd424925a045ab2dfa6,0.995203294,186.91,5/28/2022 22:19,ecf6da762b4b6eba1655076051e12eec,34d76c6badb357f16ae362d243f3bc9e,dd561c56ab5ae56f2baecfa271c955dc
798,a5bc00114de940cd2ad1976ebc83f4aa,100499.0352,522814.3742,6463d9d70ac2118966858aa9787d3a28,0.529561981,544.58,6/12/2024 9:22,81117d7c63055f282982ebe847813842,914ad54332afb5a1f06d6875822c702a,aed44fc4169438a62d84fe003d63f392
799,7a5f88f501e33cdde77274dac1ae1a0b,65401.45737,337811.21,426ab862945aef62297b1c22857d5c0b,0.663955322,715.73,8/16/2015 19:35,1827dc8bfa6fad8a1962de8af9c3c2ec,e564186a1e4c49d75ed684a0c4e5c4c0,177522b2b6c11dd39f3f1d88271a66ff
800,58cca6e2831431b9c63f92ebad73cc73,105598.2209,626446.2488,857ef7c7fcf5a79010bc98498c9aaabd,0.763270413,450.22,11/25/2016 5:42,f5392d09ce712c934137c95838e72a30,d5f3181d31ffd1e2bcfec5bbd8fde771,d823753ba9daf5cd92b3eee1880fea4b
801,d6c41671253a5d393e541ac6709aef14,148057.5119,390354.492,63ca64c5d5a99a34272eb2e78e823683,0.025116251,782.45,8/10/2022 12:26,52c8e4603c7177eb32818f861ea03e3f,ad987d707012e13441710368437caeed,9e2246f8d96c906350e172ff11423549
802,bdd021743a2ad604c38ae2198f7ed709,101436.1145,546989.7666,61fa5b1edd9f5d20058d28a2cc348e1c,0.090341303,608.92,9/18/2019 10:50,d71002068cfe3b06b7c282b708a328a2,877ceff138f040ca25bd4c1f0080e450,824752a2954892f00e8ca31c1d1f2918
803,36b4d54dcfca31635f8cb83edcbd11bd,68609.87412,540853.6136,937215af1bd8632d74ea260771bd6d9d,0.137787731,586.79,9/8/2018 2:36,f5392d09ce712c934137c95838e72a30,3f74f39725ba05d22c2470cf0689c5a6,85504967c8389b1259abc5e7417ddf04
804,d2120f2a43105e9a9f26a01baea92dc6,234291.0691,510826.4681,dc44512478e8da80ae8b56636da82e9a,0.676918464,124.08,9/6/2021 18:25,1827dc8bfa6fad8a1962de8af9c3c2ec,b45096243a1345200c27b3d30b74058a,af71726fbca491cf3f2fcbca5544c36a
805,67b327dcad062ac48d7ca94800ac9941,203684.4893,531308.1459,de53196b237ca4e73358dcafbf65b097,0.329731113,759.05,10/7/2024 19:13,d71002068cfe3b06b7c282b708a328a2,3d5e9d92d82233bf1d861827bba9432a,7e46460359a6c003b6d11c616212791e
806,72c77d306a89f545e1b799a2a308c76f,271317.7582,484857.5729,9afe51ae1a1600040b4b16a3121d5a11,0.220113038,871.89,9/4/2023 1:22,ecf6da762b4b6eba1655076051e12eec,ad987d707012e13441710368437caeed,b5cc1fddfabf4f6410739b734adeb1fe
807,a30563db7023248919ce6732e2e991ab,257224.3114,378807.3829,2129052c16cbd00743178d2e9d40d34d,0.864689817,890.71,5/24/2019 6:50,8deb6ada12f7c7b8b567085253aa21c6,f179dd96b50e793869eabcc7a312ef23,a487b28cc26a52732f193ea7a15a6a99
808,4760049c8138290c9c6a5971fc71c0d2,59251.54737,386965.4408,2d9de40e96a2996dcb7d599d405072cf,0.9938454,196.1,10/22/2024 3:31,f5392d09ce712c934137c95838e72a30,8c4211bb9246e63d9e050e6148bea141,595e3fe3b55a355ec9a14b04fe060e1b
809,44b10f16c6ffcdc62772e100ca9f5dce,276906.9842,310527.0363,1274534b3f3d2074189c237a28c2a87f,0.693891574,93.34,9/25/2015 1:24,f5392d09ce712c934137c95838e72a30,6ac68e483f84d950176e59a981cabaaf,34b9d7e30ada13b7c013ab548a7d56a7
810,0d1e2d36317b5dab4d24bcb375a6fc4b,24467.5706,529813.6341,2eb8261e4da3b870304ff2243fa517e9,0.929657343,101.52,9/3/2015 13:43,ecf6da762b4b6eba1655076051e12eec,aed51ecd601c5cc9b484d719f0549aca,caa4410e890839f58e41a79045178a9f
811,44fe17c1dfd856cab3317e4650d892a0,157228.2344,423910.7939,ed7c963411831db07848cbf9dd986aec,0.51875082,548.52,7/9/2019 2:57,ecf6da762b4b6eba1655076051e12eec,1bba859943c3cdc24d690234c9753e0c,0902fa79670705fbbc3836ff4411df46
812,243d0040ed49359e56daa879084e2549,193293.6181,465830.4291,f0bc62403421dbb51ce1a29c82fb607c,0.231487465,995.5,12/27/2015 22:20,81117d7c63055f282982ebe847813842,3f74f39725ba05d22c2470cf0689c5a6,101654478434cf64dd97aeda45b359a2
813,29a4d84d4958f7672520ca0e0d7912e9,39704.00906,510649.735,6032d2091309e6246f49990ff418091b,0.990424296,332.76,6/7/2015 12:06,8deb6ada12f7c7b8b567085253aa21c6,dd5d7d93462beb43c7ff571c582dfd27,942d39b419639adadbe2484a86f13f4d
814,f262c4dacfd3a9aedbc40ed48f9d8c00,184764.2616,504401.7005,7c5b39cf3e39df6b84b49dca5b33a48a,0.356410501,769.65,4/3/2019 0:39,8deb6ada12f7c7b8b567085253aa21c6,ef5be8ed8b1397251f7ad096a899bc6d,bf36cb761da8d88ba62e6b39eb3815b3
815,0b50b39c4a1eb7a2fe5dd930f8f3e0bd,257183.1036,509985.0659,fe86bea4171c84b66ad1df835b5bc302,0.189255762,216.62,9/11/2020 22:51,5ece93aa4e0eece3c98167b8d2f84935,ff18130d0961523e395ac673192f28ab,996ba079eab855b907398fc34664eb86
816,4b3d58d60a54356a93f7dada626c869c,44253.19804,557814.0127,1cac61470d1cff89621d3cecc6d7accf,0.745099122,351.14,10/3/2016 0:39,34c1c74077518df33ce0f86681e8aba0,242bb6b9f39c2b463c5a2f126c47cc28,4c103dea64969311d79f2d1704c5e1e4
817,7f21bac6b096e82fff4ce4740d0aed67,177131.4846,477822.9135,f3dc5ce8cf2c655b008a1ff26ee71e0b,0.563278518,645.65,7/14/2015 23:24,ecf6da762b4b6eba1655076051e12eec,c0dd80d809670a3fecd0618897d28f87,be41f9a70545b508f553e9a4b63f6eb4
818,26ed74c50d8f76f89460d5cc5047ba0a,143491.6275,377334.4705,045a8c08eed460d1ebbed8c446a96e81,0.456274583,783.29,10/30/2017 16:28,8deb6ada12f7c7b8b567085253aa21c6,aed51ecd601c5cc9b484d719f0549aca,070023ce45fcde005fd7da3ebe99b525
819,11e75f39aa126848a5aedc2e98379871,253364.8372,319058.8189,901b5e5bfd254a3b5f75f417ae3dc6ef,0.259827246,713.83,9/22/2020 22:43,52c8e4603c7177eb32818f861ea03e3f,be66736dc2959f6a529b5a4ab8aa613b,fa4522f0d08a0b3b66cb5b1f767478df
820,6263d0c9251af7961e2fbec9a3923151,160463.1072,505164.9154,eb5a1bbaaaaa96482f9bc36c7bd4938b,0.848670374,420.09,5/18/2022 1:01,5ece93aa4e0eece3c98167b8d2f84935,c8a6ca40b16431a491e23e8e1e009065,841f3dbacd9ec1dcf57f4220f4fae2e5
821,bb6fcb60c243c072971bfe6c39d94f7d,173942.9161,388979.6673,80d163e41afc8bcadaf44fe9ba475e29,0.257943499,635.98,11/2/2022 10:42,19970d6c0936b4fce425b0b3b075f794,cfe72c546dfc825803a7903af30b84bd,e7fe0c5b8c53b7e97dfcf1b2217d79b5
822,676d06c420701961636f4dc37d33e151,270871.3291,356139.1525,5174f21c83841a42064d601711d8d521,0.662040866,936.75,8/9/2015 9:19,52c8e4603c7177eb32818f861ea03e3f,fc46bd9380b9fb8320d798d53118a8ec,a1b8544eceb1c90ac725ff77652ad925
823,06d91bb2c09fbf30cfff1c5c28ae93e4,246015.2202,453406.9512,32e32afb020bd768dfb9537a83a45c47,0.901641978,15.91,7/25/2017 15:11,1827dc8bfa6fad8a1962de8af9c3c2ec,fc46bd9380b9fb8320d798d53118a8ec,f0c4331d2ddbaf7d40c9787f38ff96f3
824,996cb3d686ee2b943f1efff33c6e0d55,201950.2305,398324.4034,4d115d3cd002e402d7813081c98fc243,0.275504733,571,7/6/2023 1:55,5ece93aa4e0eece3c98167b8d2f84935,ef5be8ed8b1397251f7ad096a899bc6d,36e7ac44f25e56ad46fc3001658d2e3c
825,164099566ba8a5b9165d4c4871e83b21,252046.6442,445888.8972,e583456d09240f01947461d09665c006,0.345237544,90.91,6/8/2021 9:54,ecf6da762b4b6eba1655076051e12eec,1bba859943c3cdc24d690234c9753e0c,1cccae88cf58b05496bc759887a74064
826,248684503b759129f9eff35e2c5512fa,211349.447,605948.5058,89169eab98129668c3455ecb974a276a,0.567020779,315.02,10/18/2020 2:58,1827dc8bfa6fad8a1962de8af9c3c2ec,99cf8c0554a76a27fa2c987f363f52df,ed87c3a33d4ae5b2c88914cb8b139f30
827,710ae667d8e0ffa3aba553f53916b722,136748.4851,552519.4825,11d0809b4a83cb73d024590f159c8e0e,0.051815735,110.48,4/18/2021 11:44,34c1c74077518df33ce0f86681e8aba0,7eac6e542ca5c9152257a23e848b254a,1e49f54129d50f07a04b9770bedec99d
828,bc2c4dd7fccb3035e759185fbdde5a89,194333.4073,589358.494,bf94609943639d678d64aec527d2a57a,0.66205157,677.55,12/21/2020 23:36,5ece93aa4e0eece3c98167b8d2f84935,79266883512d1f63cf287c78d29153cd,f5b0a1f927c353e6399ffcfe963fdb3f
829,3df7bd75a954e43b1a3291f2314444fc,85593.7249,574028.0634,d4571045bc0a63d5d36eaa29aa5c31d1,0.834562358,78.82,3/10/2020 6:01,52c8e4603c7177eb32818f861ea03e3f,f179dd96b50e793869eabcc7a312ef23,7a1eeecbc263077cd88d0ff539ba3a72
830,83471edda6fc6fba6cbdc5b9bb97b0e5,121656.7276,529523.1942,bdfb7200ef53adeaf0e87b16ae43418a,0.942478115,128.81,11/30/2020 19:51,19970d6c0936b4fce425b0b3b075f794,aed51ecd601c5cc9b484d719f0549aca,7b1720db78b5927f0fb0758693744e43
831,f3ab4661dbc89c1b4adb64f32c536b48,87145.56782,402103.4216,787798f57bf518bac3bfbce0d215923f,0.998050545,255.29,11/6/2016 18:01,19970d6c0936b4fce425b0b3b075f794,883e4bca0ba2058e3cbea43808e10352,dd5031c4d6318fe8078dabfef2027714
832,11d98237fbb09b0abd097b747558ddfc,264888.6586,486890.026,3705c43f7437fc38e98464a8451562bb,0.98858663,427.75,7/13/2019 21:18,52c8e4603c7177eb32818f861ea03e3f,8c4211bb9246e63d9e050e6148bea141,173b0dc9a6a775ce6e5d4a94055c95b4
833,70e4b491610b6d56e1dcb01bd6a54914,24336.51706,483748.6849,97f2bf8829f93e76fd8348a1b82ac577,0.922716484,66.1,7/4/2024 13:18,1827dc8bfa6fad8a1962de8af9c3c2ec,aed51ecd601c5cc9b484d719f0549aca,a99c0ee46794806b044af13c06889482
834,23382fac7187203eb05d87567dbbe580,262706.5714,382459.5239,deb0010d1dc6ea636408235e8f60d1c5,0.647456263,711.86,3/3/2022 0:12,52c8e4603c7177eb32818f861ea03e3f,4f5bd24332aed852095d16ab82b7fce3,05402d7aaadb2b3726853563cc78b5d0
835,ac9a9a8e850f7f81721fe03cbdf1f74d,224306.4719,556266.5865,a8e5e24c563ea37068edc950d52a0034,0.940637821,432.93,9/28/2022 1:50,52c8e4603c7177eb32818f861ea03e3f,14ecb7e068cc04ebee5eaf45d393d74d,112c3f6201354f7ef49bf7a0f201db0d
836,c5fc1256caa9b2b1e2b2cefaa0b9008e,103264.2627,352101.4446,c1efa1cbbc129e5a878526406dbdc6d1,0.160334421,504.26,1/30/2019 19:44,f5392d09ce712c934137c95838e72a30,14a45473bebf8b039a0b4282ad59b627,9a066fdabf13859277886fed8c98fbdc
837,c26da1cea0ac49c041f45b2e83fdd787,164037.6944,498019.0961,adaa8d5edece534e5a7b816c947848eb,0.574361577,970.45,12/21/2023 14:08,52c8e4603c7177eb32818f861ea03e3f,be66736dc2959f6a529b5a4ab8aa613b,533970e2a0de850a5b8182a43d88d82c
838,beb573dd2ef9c79814ae65da85a6e405,36232.66298,577976.7841,f51b3e340a329c48234ec070156d6e6b,0.239594211,660.73,8/30/2017 13:59,19970d6c0936b4fce425b0b3b075f794,4e0ed7e5304a6c0d2ad5bd1e742d1e2e,d06d75d495568e597c276a37e38eb2a4
839,0db8bac59fb546e410cc5b4dbdd5d0f3,111212.5156,307218.1453,5626fb223f9fcfaaf1407f4ff57ff7b2,0.152911205,44.78,7/30/2023 20:32,81117d7c63055f282982ebe847813842,578e2cf99fed46485ed552c92bde2e53,1dd03fc7ec1974f05d299b996a20489f
840,c1e88fb820b874793c4bf7234f92a3b0,104301.0022,472386.7145,463cd4e288a35082e7883442b1004213,0.162626263,741.45,3/8/2024 7:27,5ece93aa4e0eece3c98167b8d2f84935,c8a6ca40b16431a491e23e8e1e009065,e6d16d01ac0bb3bfbfca64053c9de1c4
841,0caae2f4f7c233c0f0d0ae85b9f540e0,146122.3148,336843.7487,398885d0bb878cf19b8d1221b2be7f26,0.480235252,318.75,10/31/2019 5:07,5ece93aa4e0eece3c98167b8d2f84935,f67e5130bf2acec9a891808b7048afb1,2b9615445fc9bc323add80e98078de98
842,4678b4760c538ce715f8eafbeefd47da,139083.1008,431662.7842,e8ed585dd201c02cf8ad3c487bdb8b77,0.345525066,347.86,8/2/2021 12:31,19970d6c0936b4fce425b0b3b075f794,c0dd80d809670a3fecd0618897d28f87,5a9d526b3422c1333d72d45b292bf5cc
843,1234a519b8ba7ef23cbc25b314a04d96,14052.19741,612243.9177,d61ec63900b34d4ab50f8997d36fce65,0.61124287,137.25,9/2/2016 11:50,52c8e4603c7177eb32818f861ea03e3f,3bd0bc72b0e2827ed7e27f6e7fd13789,bf09145bee4f13450a4ebde415d42cfd
844,42a06fbedab57635f9d2fbfcee8efa1f,38869.7564,599610.8332,1f6f099ffd2d9eba12b3183af5aaeac7,0.473687721,614.41,4/9/2015 9:03,34c1c74077518df33ce0f86681e8aba0,578e2cf99fed46485ed552c92bde2e53,93a33a2c251c66afdd297b29136ca9db
845,114c15fd0e1f3da4b6292ed3fb0391d3,43182.77446,334595.9211,3154bf578a766b6d0bcd74b01264c4a7,0.889204273,927.43,11/20/2018 21:30,ecf6da762b4b6eba1655076051e12eec,55ae0b274409ec376826af84057e3f1a,9a88a91e1dc6e7b642560b55d1153207
846,ad3772d982d03266a35e05eecd3797e8,221853.9392,445823.283,1502f0fad974052d4fed91f9c62392b2,0.099450847,288.1,12/13/2018 21:23,19970d6c0936b4fce425b0b3b075f794,dd5d7d93462beb43c7ff571c582dfd27,0887a331520353ab568e5cbbad608600
847,3e5341f001b2fdb4ad556799be51a50f,135402.6182,482611.0286,e56ee5dad4a8c9a55ec121a7c3a98c6c,0.215677019,703.31,6/18/2015 8:29,19970d6c0936b4fce425b0b3b075f794,b45096243a1345200c27b3d30b74058a,59a43584a6e718b8b76dbd48348e6ea5
848,dd8224ebc30171e348ae5534175c2d7d,157811.47,550388.3919,db51d108f6b31796148e22f3d5767ca3,0.668649191,665.71,6/29/2017 2:56,d71002068cfe3b06b7c282b708a328a2,883e4bca0ba2058e3cbea43808e10352,d6dca6e326d4d5bd0f2a1554f8ec928c
849,29d186a1ab18424b68cc1c638b2bdd42,41847.4716,533974.0068,15275db9860963d992eaa9d065680c43,0.060251815,773.4,10/16/2022 21:20,5ece93aa4e0eece3c98167b8d2f84935,6db6cc359f1fb74069aacc03213e845d,34e89d374fe11984d7f8ad761d05cc6a
850,5757875cacf81fa4405058717a8a6d50,111296.1388,343948.7357,fdd481fead84c67feefebc780c2c0bf5,0.208487292,89.33,2/11/2023 18:42,81117d7c63055f282982ebe847813842,79266883512d1f63cf287c78d29153cd,e13dd0bf97bbec5c998dfeeec133a405
851,e07051b7b43b0fc70d453408eb437b21,149308.3594,498654.1756,678a3407fb0530e48c6826f1ce87c436,0.972294361,852.25,1/19/2015 13:57,81117d7c63055f282982ebe847813842,3d5e9d92d82233bf1d861827bba9432a,c56cb6d6574c9306ec01061b20cf1f06
852,052604debce7a6978c78de14d070919f,92424.21858,392665.4326,f8396d7f8729b0f53a1ee5d9f3a65b0f,0.398373374,724.98,7/23/2015 12:18,d71002068cfe3b06b7c282b708a328a2,914ad54332afb5a1f06d6875822c702a,2bbca8b901dc209c3fb6bec9e463bb0a
853,7b2a0d483ac5345a484be188bc1e04fb,143806.7405,384911.8095,7c735b9e808b88b36506ac674c880afb,0.330492566,973.35,4/8/2024 21:31,19970d6c0936b4fce425b0b3b075f794,3d5e9d92d82233bf1d861827bba9432a,dd0c8e43ed34879c6f611d9fcecc8da6
854,cb44c5fbdb3d1f6bd1d4b5ce016d71b1,25123.18038,461451.0365,119dadbef7c1cef8a65d75150b7b95f3,0.453372443,967.58,9/5/2015 4:10,52c8e4603c7177eb32818f861ea03e3f,afb3f11317a87728c704268db1ceaac1,47ddcd83dbe45f42bd818cea79a298bf
855,44fe17c1dfd856cab3317e4650d892a0,195537.9186,479224.2879,a73095b46563782935e2101d67fa680a,0.758401268,890.6,8/24/2017 10:25,f5392d09ce712c934137c95838e72a30,184dc21d43a0d8b90698e794bc36dec9,dfc00336597b9d6631386700b0dac02b
856,1c95c9e38177b92b53f58120e682daa8,156149.169,585046.7977,74f52d68f1dc565b3b71eecf0635d799,0.176693398,27.16,6/27/2015 1:21,1827dc8bfa6fad8a1962de8af9c3c2ec,f67e5130bf2acec9a891808b7048afb1,29018a6e57fc7b773a288a11a836bb06
857,72c77d306a89f545e1b799a2a308c76f,209681.011,606685.3659,aea0fbfbb85c5936d31437a7f69acfc3,0.045309406,39.56,4/28/2024 22:09,34c1c74077518df33ce0f86681e8aba0,6ac68e483f84d950176e59a981cabaaf,fe0470a7a27d2c793625757ac01846e9
858,f3c6201df3e7f1311dd03759d4e2987c,108885.7843,523309.4743,db540b9962085eb12c0070a9d4f2cd72,0.683132741,57.13,12/8/2015 9:59,f5392d09ce712c934137c95838e72a30,ff18130d0961523e395ac673192f28ab,59926e7b7fe5021fd66a837132df90c2
859,bac37de8061921fb42c4506eddbd1552,269262.0739,414071.2124,44ed5c116668df0c8f65eab75af0310e,0.541637416,607.21,2/19/2018 3:30,ecf6da762b4b6eba1655076051e12eec,d5f3181d31ffd1e2bcfec5bbd8fde771,25e8a412ca73569b3c72c56e1346a469
860,621ada0f071d08b9177a8a20954f8861,212839.1014,415193.3209,fb63e5506938c3b830998f2cf228de0c,0.659655332,584.62,8/29/2016 9:20,81117d7c63055f282982ebe847813842,f67e5130bf2acec9a891808b7048afb1,047c9a606056378f42cd34a73fe7207a
861,bc2c4dd7fccb3035e759185fbdde5a89,169620.9612,499943.2547,7cacb983dbfcea8860625f1cb3ca91aa,0.846705421,830.01,11/27/2016 9:24,d71002068cfe3b06b7c282b708a328a2,b45096243a1345200c27b3d30b74058a,2622defe506d5875e56869d11a03f424
862,1ccfcee88fa2f1028a3d5a39d93d1270,277106.2025,547705.477,228f03ffa9904571620a621395bf8b09,0.612300396,996.11,7/9/2019 3:17,19970d6c0936b4fce425b0b3b075f794,81e2ffa98a664eb7fe9ee1c063145ddc,a874d1110620d81f39e386c87ffca104
863,a9b3c47728299c2fcf9303b0d2872cb6,231928.0689,361267.6151,4b64001ed252dcd2555baedce24f76a8,0.17409561,305.5,8/14/2022 4:53,8deb6ada12f7c7b8b567085253aa21c6,99cf8c0554a76a27fa2c987f363f52df,1cfee8d105c9d793d6441c2429234929
864,3e7b544a752524927bb4c5e342755270,107441.6252,528182.2538,b8f13fc6726fd345ec0bc9bffa587bd3,0.350358849,418.75,2/6/2020 4:18,f5392d09ce712c934137c95838e72a30,37f0deeecbb04b0fc43fdb3119c7ff99,7cf0b705c3a6a4ccfc5d517e41bf7077
865,f0ec282a20c13dac879e0fa36c9fed34,111202.3542,319782.6198,f3cb9d2d97b043c64b7e2af4740a1921,0.065964996,860.98,2/7/2020 16:07,f5392d09ce712c934137c95838e72a30,c0dd80d809670a3fecd0618897d28f87,3371d6ae681837ae6e319bd36d2d631b
866,5d853d355cb3d666ea7ac9b5c1e3bc8e,121427.6228,545758.8386,3b8f9eee985807095d3591c99617d89f,0.979275779,517.92,5/16/2018 0:49,34c1c74077518df33ce0f86681e8aba0,877ceff138f040ca25bd4c1f0080e450,1c6227b4809f5405035a9a0eb5d5a300
867,454a4716d89fa703f6f3881644631c61,10655.29718,374347.2262,d5948ec515ae1c20750bb444bb544a37,0.13254758,375.82,2/14/2015 0:58,52c8e4603c7177eb32818f861ea03e3f,2b3cf8f50053136f87e82501d2f3f079,d17ad5a7dec8b71302db69a0ecf6c4de
868,8bdf0f0833a175308b5444c26c3a560a,139776.6722,499321.3951,ddb53f300c14256e3cc28862b99cccc1,0.912989778,506.48,4/22/2021 15:09,52c8e4603c7177eb32818f861ea03e3f,c8a6ca40b16431a491e23e8e1e009065,5332ed6e6c61e6962155aa0798f4e55b
869,f38d0cf5472f323f8abd3f594bfa0bed,258952.3848,404205.9956,0d2c81c709392a7ddf92d532da18dcb0,0.216717741,899.87,5/5/2015 16:33,1827dc8bfa6fad8a1962de8af9c3c2ec,cfe72c546dfc825803a7903af30b84bd,a8b01e4b2ff0bf1cb3d8f486a6af5c1a
870,27550f0333cd6b556bd70f84ca59000c,118759.0695,480771.8364,665dc9fea50a6c8a467ad25f27bf3ba4,0.874428576,29.13,9/22/2016 14:45,19970d6c0936b4fce425b0b3b075f794,cfe72c546dfc825803a7903af30b84bd,806fbb38137d2fa71e0dcf07d14cdc77
871,3925e659934aa782c7085fa88dfbcb6d,35676.42833,632746.015,e8e5aab28d039c18da1c77683db42872,0.825869482,450.76,4/27/2020 10:17,19970d6c0936b4fce425b0b3b075f794,2b3cf8f50053136f87e82501d2f3f079,58dc6f25bdcc0e6c1665bf54f9f1cf76
872,73dc05117a1c3ce9f1646ca6b781d8cb,270659.415,623379.0459,ce36e50e01f75f0ade922a9d2ca06eb7,0.529638304,547.08,8/26/2018 22:11,81117d7c63055f282982ebe847813842,14ecb7e068cc04ebee5eaf45d393d74d,1b39d2ec1971cba0b6ac683fd7ffcb78
873,19215b5e06e62676adc99a3cb821e01d,216343.4116,544074.5602,0873d5146fe721c45f9c5068586a41ea,0.834499003,6.39,9/3/2018 0:32,81117d7c63055f282982ebe847813842,7eac6e542ca5c9152257a23e848b254a,b359194476c41635f0f436737928e7ac
874,1aa0acbdf566548c7c8bc51e8a6603f1,111342.1686,593999.4921,a5dd33724799716017889f6f858872a0,0.296531467,404.2,3/20/2020 11:27,d71002068cfe3b06b7c282b708a328a2,8e0d4d7eea9e5c7b218f941fc7f5f7d7,f9a1841e2eab9ea50f209a4d07668e33
